timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1756488600,Aug 29 2025 - 5:30pm,complete,N/A,Elche CF,Levante UD,N/A,3,1.00,0.00,2.00,1.14,2,0,2,0,0,0,"46,51","",4,2,1,0,2,0,0,1,2,0,16,11,5,1,11,10,14,17,67,33,0.96,0.85,1.75,0.93,2.50,100,100,50,0,0,0,100,50,100,2.00,1.00,2.10,3.00,3.50,1.41,2.30,4.20,9.50,1.85,1.91,Estadio Manuel Martínez Valero
1756495800,Aug 29 2025 - 7:30pm,complete,N/A,Valencia CF,Getafe CF,N/A,3,1.00,3.00,1.33,1.29,3,0,3,1,1,0,"30,54,90'7","",8,6,2,0,0,0,1,1,0,0,7,11,4,1,3,10,18,7,58,42,1.65,1.12,0.92,1.08,2.25,75,100,25,0,0,25,25,75,100,11.00,3.00,2.19,2.90,3.60,1.57,2.75,6.00,10.00,2.15,1.55,Estadio de Mestalla
1756566000,Aug 30 2025 - 3:00pm,complete,N/A,Deportivo Alavés,Atlético Madrid,N/A,3,3.00,0.00,1.83,1.20,1,1,2,2,1,1,"14","7",1,6,2,0,3,0,1,1,2,1,5,15,2,6,3,9,10,17,40,60,1.71,1.63,0.67,1.81,3.00,100,100,100,0,0,0,100,100,100,13.00,3.00,5.25,3.40,1.84,1.44,2.30,4.30,10.00,2.10,1.71,Estadio de Mendizorroza
1756573200,Aug 30 2025 - 5:00pm,complete,N/A,Real Oviedo,Real Sociedad,N/A,3,0.00,1.00,0.67,0.50,1,0,1,1,1,0,"40","",1,10,2,0,1,0,0,2,1,0,8,18,1,6,7,12,7,18,43,57,0.79,1.32,0.86,2.02,2.50,50,100,50,0,0,0,50,100,100,8.00,4.00,3.35,3.10,2.32,1.42,2.36,4.40,8.60,2.05,1.80,Estadio Nuevo Carlos Tartiere
1756575000,Aug 30 2025 - 5:30pm,complete,N/A,Girona FC,Sevilla FC,N/A,3,0.00,0.00,1.14,1.50,0,2,2,1,0,1,"","30,55",11,3,0,0,1,0,0,0,0,1,20,13,5,4,15,9,5,14,59,41,0.86,1.39,2.05,1.26,4.50,100,100,100,100,50,100,100,50,100,3.00,4.00,2.40,3.00,3.11,1.38,2.07,4.20,7.00,1.75,2.00,Estadi Municipal de Montilivi
1756582200,Aug 30 2025 - 7:30pm,complete,N/A,Real Madrid,RCD Mallorca,N/A,3,3.00,0.00,3.00,0.50,2,1,3,3,2,1,"38,37","18",4,5,2,0,0,0,0,2,0,0,17,9,7,5,10,4,12,7,58,42,2.14,0.00,2.23,1.09,0.50,0,0,0,0,0,0,0,0,50,7.00,1.00,1.09,6.80,13.00,1.10,1.45,2.24,3.56,2.05,1.65,Estadio Santiago Bernabéu
1756652400,Aug 31 2025 - 3:00pm,complete,N/A,Celta de Vigo,Villarreal,N/A,3,0.50,0.00,0.71,1.67,1,1,2,0,0,0,"90'4","53",1,5,1,0,1,0,0,1,0,1,10,8,2,3,8,5,11,8,65,35,1.49,0.00,1.23,0.94,1.00,25,50,0,0,0,0,25,25,50,9.50,2.00,3.20,3.45,2.22,1.26,1.89,3.04,5.45,1.66,2.12,N/A
1756659600,Aug 31 2025 - 5:00pm,complete,N/A,Real Betis,Athletic Club Bilbao,N/A,3,3.00,0.00,2.00,0.80,1,2,3,0,0,0,"90'7","60,85",4,10,1,0,4,1,0,1,1,4,9,15,2,6,7,9,9,16,50,50,1.65,0.00,0.92,1.67,0.50,0,0,0,0,0,0,50,0,0,5.00,2.00,3.00,3.20,2.40,1.33,2.10,3.74,9.00,1.80,2.04,N/A
1756661400,Aug 31 2025 - 5:30pm,complete,N/A,RCD Espanyol,CA Osasuna,N/A,3,3.00,0.00,1.86,0.14,1,0,1,0,0,0,"52","",2,3,2,0,3,0,1,1,0,3,10,10,4,3,6,7,13,14,45,55,1.28,0.28,1.21,1.13,2.00,50,50,50,0,0,0,50,50,100,1.00,5.00,2.37,2.97,2.90,1.42,2.20,4.05,10.00,1.85,1.85,RCDE Stadium
1756668600,Aug 31 2025 - 7:30pm,complete,N/A,Rayo Vallecano,FC Barcelona,N/A,3,0.00,3.00,1.20,1.86,1,1,2,1,0,1,"67","40",9,4,4,0,1,0,3,1,0,1,12,12,6,3,6,9,16,8,43,57,0.00,2.84,1.46,1.23,2.00,25,50,50,25,25,50,50,25,50,8.50,1.00,6.50,4.90,1.40,1.08,1.45,2.20,3.60,1.62,2.25,N/A
